,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,JMTAX,Barclays US Agg Bond TR USD,86.97,0.86,2.18,5.55,USD,3,2.51,4.85,1.88,3.6,
1,JMTAX,Barclays US Agg Bond TR USD,69.62,0.78,2.58,7.45,USD,5,2.64,5.88,2.16,4.94,33.00
2,JMTAX,Barclays US Agg Bond TR USD,,,,,USD,10,,,,,
3,JMTAX,Barclays US Agg Bond TR USD,,,,,USD,15,,,,,
