,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,VINIX,S&P 500 TR USD,100.00,1.00,-0.03,20.83,USD,3,9.04,20.89,2.15,4.14,
1,VINIX,S&P 500 TR USD,100.00,1.00,-0.03,20.83,USD,5,12.98,15.93,1.20,2.09,37.00
2,VINIX,S&P 500 TR USD,100.00,1.00,-0.03,20.83,USD,10,14.69,8.07,0.50,0.71,
3,VINIX,S&P 500 TR USD,100.00,1.00,-0.03,20.83,USD,15,15.32,4.68,0.25,0.34,
