,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,VEIEX,MSCI ACWI Ex USA NR USD,79.44,1.08,-5.33,4.33,USD,3,15.52,4.74,0.37,0.56,
1,VEIEX,MSCI ACWI Ex USA NR USD,85.45,1.07,-2.06,3.21,USD,5,19.04,3.52,0.27,0.4,93.00
2,VEIEX,MSCI ACWI Ex USA NR USD,88.84,1.21,2.8,6.25,USD,10,24.11,9.07,0.42,0.62,
3,VEIEX,MSCI ACWI Ex USA NR USD,86.0,1.21,4.37,5.31,USD,15,23.58,8.39,0.38,0.55,
