,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FSCPX,MSCI ACWI NR USD,66.47,0.88,8.82,26.03,USD,3,11.37,23.0,1.89,3.77,
1,FSCPX,MSCI ACWI NR USD,74.28,0.94,9.78,21.48,USD,5,15.81,20.23,1.25,2.28,62.00
2,FSCPX,MSCI ACWI NR USD,69.56,0.9,3.23,8.64,USD,10,17.72,9.27,0.5,0.76,
3,FSCPX,MSCI ACWI NR USD,69.88,0.84,2.57,4.89,USD,15,16.5,6.09,0.32,0.47,
