,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,VTINX,Morningstar Moderate Target Risk,82.87,0.51,1.36,13.44,USD,3,3.55,6.87,1.88,3.59,
1,VTINX,Morningstar Moderate Target Risk,86.71,0.48,2.35,14.19,USD,5,4.32,6.85,1.54,3.09,3.00
2,VTINX,Morningstar Moderate Target Risk,86.27,0.54,1.01,7.48,USD,10,5.58,5.57,0.72,1.06,
3,VTINX,Morningstar Moderate Target Risk,,,,,USD,15,,,,,
