,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,VTENX,Morningstar Moderate Target Risk,95.12,0.69,1.18,12.51,USD,3,4.5,8.66,1.86,3.53,
1,VTENX,Morningstar Moderate Target Risk,97.33,0.74,1.25,10.82,USD,5,6.37,8.14,1.25,2.3,8.00
2,VTENX,Morningstar Moderate Target Risk,,,,,USD,10,,,,,
3,VTENX,Morningstar Moderate Target Risk,,,,,USD,15,,,,,
