,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FTFIX,Barclays Municipal TR USD,97.54,1.08,0.07,4.79,USD,3,4.19,5.25,1.23,2.05,
1,FTFIX,Barclays Municipal TR USD,96.0,1.11,-0.45,4.62,USD,5,4.3,5.21,1.19,1.94,79.00
2,FTFIX,Barclays Municipal TR USD,92.35,1.05,-0.47,2.8,USD,10,4.75,4.46,0.62,0.88,
3,FTFIX,Barclays Municipal TR USD,94.03,1.03,-0.41,3.07,USD,15,4.64,5.11,0.68,0.98,
