,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,LIKIX,Morningstar Moderate Target Risk,97.55,1.29,-0.22,10.65,USD,3,8.31,13.77,1.59,2.77,
1,LIKIX,Morningstar Moderate Target Risk,,,,,USD,5,,,,,
2,LIKIX,Morningstar Moderate Target Risk,,,,,USD,10,,,,,
3,LIKIX,Morningstar Moderate Target Risk,,,,,USD,15,,,,,
