,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,TRVLX,S&P 500 TR USD,93.02,1.05,1.15,22.22,USD,3,9.84,23.37,2.20,4.14,
1,TRVLX,S&P 500 TR USD,93.02,1.05,1.15,22.22,USD,5,14.51,16.46,1.12,1.88,58.00
2,TRVLX,S&P 500 TR USD,93.02,1.05,1.15,22.22,USD,10,16.74,8.81,0.50,0.71,
3,TRVLX,S&P 500 TR USD,93.02,1.05,1.15,22.22,USD,15,16.90,8.37,0.45,0.64,
