,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,MLPDX,MSCI ACWI NR USD,24.56,0.4,4.59,26.13,USD,3,8.5,10.52,1.22,2.38,
1,MLPDX,MSCI ACWI NR USD,,,,,USD,5,,,,,
2,MLPDX,MSCI ACWI NR USD,,,,,USD,10,,,,,
3,MLPDX,MSCI ACWI NR USD,,,,,USD,15,,,,,
