,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FSVLX,MSCI ACWI NR USD,61.9,0.81,11.4,30.74,USD,3,10.84,24.98,2.12,4.54,
1,FSVLX,MSCI ACWI NR USD,68.68,0.86,7.35,19.12,USD,5,15.1,16.54,1.09,1.76,61.00
2,FSVLX,MSCI ACWI NR USD,56.3,0.91,-10.85,-7.71,USD,10,19.93,-5.48,-0.25,-0.3,
3,FSVLX,MSCI ACWI NR USD,36.36,0.73,-1.26,-1.25,USD,15,19.75,1.06,0.06,0.07,
