,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FSHBX,Barclays US Agg Bond TR USD,54.27,0.19,0.84,7.43,USD,3,0.7,1.47,2.01,4.59,
1,FSHBX,Barclays US Agg Bond TR USD,54.05,0.24,0.81,7.42,USD,5,0.92,1.85,1.92,4.7,20.00
2,FSHBX,Barclays US Agg Bond TR USD,18.87,0.21,-0.04,3.04,USD,10,1.55,2.17,0.4,0.56,
3,FSHBX,Barclays US Agg Bond TR USD,39.59,0.31,0.17,4.25,USD,15,1.73,3.27,0.75,1.15,
