,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FSMEX,MSCI ACWI NR USD,40.95,0.81,13.18,32.97,USD,3,13.37,26.88,1.86,4.19,
1,FSMEX,MSCI ACWI NR USD,51.76,0.73,10.08,24.79,USD,5,14.75,18.18,1.21,2.29,18.00
2,FSMEX,MSCI ACWI NR USD,50.96,0.66,6.96,16.14,USD,10,15.18,12.12,0.73,1.09,
3,FSMEX,MSCI ACWI NR USD,41.12,0.56,10.44,21.72,USD,15,14.22,14.02,0.86,1.31,
