,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,VWITX,Barclays Municipal TR USD,98.15,0.91,-0.14,4.56,USD,3,3.51,4.21,1.18,2.06,
1,VWITX,Barclays Municipal TR USD,97.78,0.91,-0.19,4.82,USD,5,3.5,4.48,1.25,2.24,50.00
2,VWITX,Barclays Municipal TR USD,96.92,0.9,-0.16,3.11,USD,10,3.98,4.32,0.69,1.06,
3,VWITX,Barclays Municipal TR USD,96.69,0.89,-0.3,3.15,USD,15,3.96,4.77,0.7,1.07,
