,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FGRAX,S&P 500 TR USD,72.53,1.18,-5.61,15.24,USD,3,12.57,18.10,1.39,2.40,
1,FGRAX,S&P 500 TR USD,72.53,1.18,-5.61,15.24,USD,5,16.57,16.07,0.98,1.69,68.00
2,FGRAX,S&P 500 TR USD,72.53,1.18,-5.61,15.24,USD,10,18.12,9.83,0.53,0.78,
3,FGRAX,S&P 500 TR USD,72.53,1.18,-5.61,15.24,USD,15,26.30,4.36,0.22,0.32,
