,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,OPPAX,MSCI ACWI Ex USA NR USD,83.15,0.85,7.19,19.18,USD,3,11.94,16.4,1.33,2.28,
1,OPPAX,MSCI ACWI Ex USA NR USD,91.47,0.93,5.88,12.32,USD,5,16.03,11.58,0.76,1.24,72.00
2,OPPAX,MSCI ACWI Ex USA NR USD,90.96,0.9,1.82,6.63,USD,10,17.66,7.47,0.41,0.59,
3,OPPAX,MSCI ACWI Ex USA NR USD,86.57,0.95,2.96,5.32,USD,15,18.45,7.02,0.36,0.52,
