,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,GAOAX,Morningstar Moderate Target Risk,93.46,1.14,-0.03,10.76,USD,3,7.53,12.34,1.58,2.73,
1,GAOAX,Morningstar Moderate Target Risk,,,,,USD,5,,,,,
2,GAOAX,Morningstar Moderate Target Risk,,,,,USD,10,,,,,
3,GAOAX,Morningstar Moderate Target Risk,,,,,USD,15,,,,,
