,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,PTRIX,Barclays US Agg Bond TR USD,81.35,0.78,1.07,4.35,USD,3,2.33,3.43,1.44,2.64,
1,PTRIX,Barclays US Agg Bond TR USD,74.22,0.78,1.39,5.87,USD,5,2.54,4.62,1.77,3.98,37.00
2,PTRIX,Barclays US Agg Bond TR USD,56.75,0.69,1.55,5.58,USD,10,2.94,5.38,1.26,2.32,
3,PTRIX,Barclays US Agg Bond TR USD,65.56,0.69,1.63,6.15,USD,15,2.99,6.22,1.38,2.49,
