,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FSAAX,Morningstar Moderate Target Risk,96.6,1.01,0.6,11.42,USD,3,6.56,11.61,1.7,3.28,
1,FSAAX,Morningstar Moderate Target Risk,98.08,1.09,-0.36,8.67,USD,5,9.32,9.56,1.02,1.77,17.00
2,FSAAX,Morningstar Moderate Target Risk,,,,,USD,10,,,,,
3,FSAAX,Morningstar Moderate Target Risk,,,,,USD,15,,,,,
