,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,JNUSX,MSCI ACWI Ex USA NR USD,91.77,1.04,-0.51,9.23,USD,3,13.9,9.68,0.73,1.16,
1,JNUSX,MSCI ACWI Ex USA NR USD,94.47,1.1,-0.56,4.81,USD,5,18.64,5.38,0.37,0.56,95.00
2,JNUSX,MSCI ACWI Ex USA NR USD,94.9,1.02,-0.12,4.17,USD,10,19.81,5.8,0.31,0.44,
3,JNUSX,MSCI ACWI Ex USA NR USD,95.23,1.02,-0.46,1.61,USD,15,18.88,3.61,0.18,0.25,
