,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FGHAX,Barclays US Agg Bond TR USD,17.38,0.78,6.15,11.02,USD,3,5.11,8.72,1.65,2.92,
1,FGHAX,Barclays US Agg Bond TR USD,,,,,USD,5,,,,,
2,FGHAX,Barclays US Agg Bond TR USD,,,,,USD,10,,,,,
3,FGHAX,Barclays US Agg Bond TR USD,,,,,USD,15,,,,,
