,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FLBIX,Barclays US Agg Bond TR USD,74.14,3.29,-5.19,1.23,USD,3,10.37,4.1,0.43,0.73,
1,FLBIX,Barclays US Agg Bond TR USD,65.13,3.41,-5.39,2.28,USD,5,11.91,7.86,0.69,1.31,99.00
2,FLBIX,Barclays US Agg Bond TR USD,,,,,USD,10,,,,,
3,FLBIX,Barclays US Agg Bond TR USD,,,,,USD,15,,,,,
