,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,OAMIX,Morningstar Moderate Target Risk,95.89,1.0,-0.1,10.65,USD,3,6.53,10.73,1.59,2.86,
1,OAMIX,Morningstar Moderate Target Risk,98.27,1.02,-0.3,8.71,USD,5,8.65,8.93,1.02,1.74,16.00
2,OAMIX,Morningstar Moderate Target Risk,,,,,USD,10,,,,,
3,OAMIX,Morningstar Moderate Target Risk,,,,,USD,15,,,,,
