,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,PUBAX,Barclays US Agg Bond TR USD,56.1,0.63,1.18,4.83,USD,3,2.29,3.11,1.32,2.18,
1,PUBAX,Barclays US Agg Bond TR USD,31.37,0.44,0.94,6.14,USD,5,2.23,2.79,1.21,2.1,31.00
2,PUBAX,Barclays US Agg Bond TR USD,,,,,USD,10,,,,,
3,PUBAX,Barclays US Agg Bond TR USD,,,,,USD,15,,,,,
