,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,VOHIX,Barclays Municipal TR USD,98.43,1.18,-0.22,4.53,USD,3,4.56,5.42,1.17,1.99,
1,VOHIX,Barclays Municipal TR USD,97.43,1.13,-0.52,4.57,USD,5,4.32,5.22,1.18,2.0,76.00
2,VOHIX,Barclays Municipal TR USD,97.87,1.04,-0.2,3.09,USD,10,4.59,4.74,0.69,1.04,
3,VOHIX,Barclays Municipal TR USD,97.64,1.08,-0.23,3.27,USD,15,4.8,5.5,0.73,1.12,
