,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,BHYAX,Barclays US Agg Bond TR USD,25.6,0.86,7.91,12.56,USD,3,4.64,10.92,2.25,4.55,
1,BHYAX,Barclays US Agg Bond TR USD,0.56,0.17,9.83,64.0,USD,5,6.37,10.89,1.65,2.97,4.00
2,BHYAX,Barclays US Agg Bond TR USD,4.09,0.59,4.64,10.73,USD,10,9.53,7.87,0.68,0.94,
3,BHYAX,Barclays US Agg Bond TR USD,2.46,0.42,4.34,13.59,USD,15,9.21,7.63,0.63,0.88,
