,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,TINCX,Morningstar Moderate Target Risk,89.5,1.44,-3.15,8.40,USD,3,9.73,12.17,1.23,2.04,
1,TINCX,Morningstar Moderate Target Risk,93.58,1.46,-4.01,5.96,USD,5,12.77,8.81,0.72,1.13,33.00
2,TINCX,Morningstar Moderate Target Risk,,,,,USD,10,,,,,
3,TINCX,Morningstar Moderate Target Risk,,,,,USD,15,,,,,
