,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,AADTX,Morningstar Moderate Target Risk,95.96,1.18,2.22,12.94,USD,3,7.65,15.26,1.9,3.5,
1,AADTX,Morningstar Moderate Target Risk,97.73,1.25,0.12,9.12,USD,5,10.68,11.49,1.07,1.81,24.00
2,AADTX,Morningstar Moderate Target Risk,,,,,USD,10,,,,,
3,AADTX,Morningstar Moderate Target Risk,,,,,USD,15,,,,,
