,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,PAAIX,Morningstar Moderate Target Risk,75.74,0.92,-2.91,7.27,USD,3,6.74,6.74,1.0,1.57,
1,PAAIX,Morningstar Moderate Target Risk,65.08,0.68,0.61,9.84,USD,5,7.16,6.81,0.95,1.5,4.00
2,PAAIX,Morningstar Moderate Target Risk,71.8,0.79,0.35,5.79,USD,10,9.0,6.1,0.54,0.76,
3,PAAIX,Morningstar Moderate Target Risk,,,,,USD,15,,,,,
