,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,OEMAX,Barclays US Agg Bond TR USD,17.02,1.5,-2.22,1.15,USD,3,9.9,1.8,0.22,0.3,
1,OEMAX,Barclays US Agg Bond TR USD,,,,,USD,5,,,,,
2,OEMAX,Barclays US Agg Bond TR USD,,,,,USD,10,,,,,
3,OEMAX,Barclays US Agg Bond TR USD,,,,,USD,15,,,,,
