,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FSGRX,S&P 500 TR USD,52.55,1.12,-2.73,17.64,USD,3,14.04,19.92,1.37,2.38,
1,FSGRX,S&P 500 TR USD,52.55,1.12,-2.73,17.64,USD,5,17.73,19.99,1.12,1.95,63.00
2,FSGRX,S&P 500 TR USD,52.55,1.12,-2.73,17.64,USD,10,19.83,9.11,0.46,0.67,
3,FSGRX,S&P 500 TR USD,52.55,1.12,-2.73,17.64,USD,15,,,,,
