,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FRSTX,Barclays US Agg Bond TR USD,25.75,0.75,4.25,8.78,USD,3,3.99,6.62,1.61,3.0,
1,FRSTX,Barclays US Agg Bond TR USD,3.85,0.34,5.15,19.25,USD,5,4.92,6.66,1.32,2.23,18.00
2,FRSTX,Barclays US Agg Bond TR USD,17.08,0.77,2.07,5.89,USD,10,6.04,6.05,0.75,1.09,
3,FRSTX,Barclays US Agg Bond TR USD,16.09,0.72,2.33,6.84,USD,15,6.25,6.92,0.78,1.18,
