,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FBIFX,Morningstar Moderate Target Risk,96.96,1.27,-0.79,10.14,USD,3,8.23,12.95,1.52,2.59,
1,FBIFX,Morningstar Moderate Target Risk,98.41,1.35,-1.58,7.72,USD,5,11.45,10.46,0.92,1.52,29.00
2,FBIFX,Morningstar Moderate Target Risk,,,,,USD,10,,,,,
3,FBIFX,Morningstar Moderate Target Risk,,,,,USD,15,,,,,
