,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FLIFX,Morningstar Moderate Target Risk,97.19,0.82,-0.29,10.33,USD,3,5.28,8.48,1.56,2.76,
1,FLIFX,Morningstar Moderate Target Risk,98.61,0.83,0.01,9.04,USD,5,7.04,7.57,1.06,1.83,10.00
2,FLIFX,Morningstar Moderate Target Risk,,,,,USD,10,,,,,
3,FLIFX,Morningstar Moderate Target Risk,,,,,USD,15,,,,,
