,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,BACAX,MSCI ACWI NR USD,57.35,1.30,-19.42,-1.86,USD,3,18.05,-2.35,-0.04,-0.06,
1,BACAX,MSCI ACWI NR USD,64.66,1.25,-9.22,1.13,USD,5,22.51,1.49,0.18,0.24,98.00
2,BACAX,MSCI ACWI NR USD,,,,,USD,10,,,,,
3,BACAX,MSCI ACWI NR USD,,,,,USD,15,,,,,
