,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FIBIX,Barclays US Agg Bond TR USD,88.37,1.49,-2.35,1.32,USD,3,4.3,2.02,0.47,0.74,
1,FIBIX,Barclays US Agg Bond TR USD,88.15,1.74,-2.68,2.42,USD,5,5.23,4.29,0.82,1.35,97.00
2,FIBIX,Barclays US Agg Bond TR USD,,,,,USD,10,,,,,
3,FIBIX,Barclays US Agg Bond TR USD,,,,,USD,15,,,,,
