,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FCTFX,Barclays Municipal TR USD,98.94,1.05,1.04,5.76,USD,3,4.04,6.11,1.48,2.8,
1,FCTFX,Barclays Municipal TR USD,98.6,1.07,0.67,5.72,USD,5,4.07,6.18,1.48,2.68,62.00
2,FCTFX,Barclays Municipal TR USD,96.43,1.06,-0.18,3.1,USD,10,4.71,4.82,0.69,1.07,
3,FCTFX,Barclays Municipal TR USD,96.68,1.08,-0.3,3.2,USD,15,4.8,5.41,0.71,1.09,
