,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FDESX,S&P 500 TR USD,93.84,1.06,-0.07,20.83,USD,3,9.90,22.14,2.08,3.86,
1,FDESX,S&P 500 TR USD,93.84,1.06,-0.07,20.83,USD,5,14.48,17.41,1.18,2.08,54.00
2,FDESX,S&P 500 TR USD,93.84,1.06,-0.07,20.83,USD,10,17.94,8.83,0.48,0.69,
3,FDESX,S&P 500 TR USD,93.84,1.06,-0.07,20.83,USD,15,17.63,3.11,0.15,0.21,
