,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FARFX,Morningstar Moderate Target Risk,96.92,1.05,1.34,12.20,USD,3,6.78,12.83,1.81,3.34,
1,FARFX,Morningstar Moderate Target Risk,98.21,1.15,-0.3,8.74,USD,5,9.78,10.11,1.03,1.74,21.00
2,FARFX,Morningstar Moderate Target Risk,,,,,USD,10,,,,,
3,FARFX,Morningstar Moderate Target Risk,,,,,USD,15,,,,,
