,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio,Bear_MktPercentile_Rank
0,FARPX,Morningstar Moderate Target Risk,97.07,0.83,1.49,12.67,USD,3,5.39,10.6,1.89,3.56,
1,FARPX,Morningstar Moderate Target Risk,98.21,0.92,0.32,9.4,USD,5,7.82,8.71,1.1,1.89,13.00
2,FARPX,Morningstar Moderate Target Risk,,,,,USD,10,,,,,
3,FARPX,Morningstar Moderate Target Risk,,,,,USD,15,,,,,
