,Fund_Ticker,Benchmark_Index,R_Squared,Beta,Alpha,Treynor_Ratio,Currency,Year_Trailing,Std_Dev,Return,Sharpe_Ratio,Sortino_Ratio
233,FSESX,MSCI ACWI NR USD,45.55,1.33,7.47,5.1,USD,15,32.4,8.75,0.37,0.54
234,FGOVX,Barclays US Agg Bond TR USD,88.66,1.04,-0.49,3.18,USD,15,3.88,5.27,0.85,1.42
235,USPAX,MSCI ACWI Ex USA NR USD,77.71,0.94,-0.77,1.0,USD,15,19.32,2.92,0.14,0.2
236,OPTAX,Barclays Municipal TR USD,51.04,1.68,-3.33,1.2,USD,15,10.32,3.97,0.24,0.32
237,FHKCX,MSCI ACWI Ex USA NR USD,72.87,1.02,4.55,6.27,USD,15,21.54,8.34,0.39,0.58
238,VIGRX,S&P 500 TR USD,89.94,1.06,-1.26,19.48,USD,15,16.44,3.67,0.18,0.25
239,OTCFX,S&P 500 TR USD,69.78,1.1,-3.13,17.39,USD,15,18.35,10.64,0.54,0.82
240,FIUIX,MSCI ACWI NR USD,55.99,0.7,0.71,2.66,USD,15,15.32,3.83,0.2,0.26
241,ANWPX,MSCI ACWI Ex USA NR USD,92.02,0.85,2.84,5.87,USD,15,15.95,6.94,0.38,0.55
242,MSIGX,S&P 500 TR USD,93.76,1.04,-1.23,19.46,USD,15,15.28,4.48,0.24,0.33
243,VFISX,Barclays US Agg Bond TR USD,62.03,0.41,0.22,4.23,USD,15,1.91,3.69,0.94,1.73
244,TEGOX,MSCI ACWI Ex USA NR USD,93.28,0.91,1.44,3.88,USD,15,17.12,5.51,0.29,0.4
245,FTTMX,Barclays Municipal TR USD,93.35,0.91,-0.3,3.15,USD,15,4.13,4.83,0.69,0.99
246,TEPLX,MSCI ACWI Ex USA NR USD,87.35,0.85,2.26,5.0,USD,15,16.5,6.23,0.33,0.47
247,TRIGX,MSCI ACWI Ex USA NR USD,94.99,0.98,1.18,3.4,USD,15,18.13,5.29,0.27,0.38
248,OPPAX,MSCI ACWI Ex USA NR USD,86.57,0.95,2.96,5.32,USD,15,18.45,7.02,0.36,0.52
249,FSCDX,S&P 500 TR USD,79.57,1.25,-8.64,12.83,USD,15,19.22,7.23,0.36,0.53
250,QVGIX,Morningstar Moderate Target Risk,77.03,1.22,-3.01,1.48,USD,15,13.22,3.77,0.2,0.28
251,FRDPX,S&P 500 TR USD,85.86,0.85,-0.91,19.36,USD,15,12.98,8.76,0.56,0.83
252,FSEMX,S&P 500 TR USD,78.89,1.18,-3.73,17.14,USD,15,20.07,7.29,0.36,0.51
253,FSLEX,MSCI ACWI NR USD,65.52,0.85,3.04,5.27,USD,15,17.34,6.47,0.34,0.48
254,PRHSX,MSCI ACWI NR USD,35.6,0.73,11.8,18.01,USD,15,20.1,15.12,0.71,1.16
255,FRMCX,S&P 500 TR USD,53.21,0.86,-1.73,18.02,USD,15,14.78,12.22,0.73,1.1
256,VTMFX,Morningstar Moderate Target Risk,89.5,0.8,-0.08,4.26,USD,15,8.0,5.39,0.45,0.64
257,FBDIX,MSCI ACWI NR USD,19.18,0.84,11.84,12.77,USD,15,31.54,12.7,0.46,0.86
258,VSEAX,S&P 500 TR USD,75.52,1.05,-2.38,18.10,USD,15,17.17,11.11,0.59,0.89
259,PRVAX,Barclays Municipal TR USD,97.59,1.04,-0.35,3.14,USD,15,4.6,5.22,0.7,1.05
260,VEURX,MSCI ACWI Ex USA NR USD,92.96,1.05,0.07,2.05,USD,15,19.69,4.12,0.21,0.29
261,ONIAX,Barclays US Agg Bond TR USD,76.74,0.9,0.51,4.28,USD,15,3.53,5.8,1.05,1.66
262,TRBCX,S&P 500 TR USD,75.43,1.13,-0.9,19.90,USD,15,16.94,5.56,0.29,0.41
263,FMCSX,S&P 500 TR USD,80.65,1.11,-3.37,17.28,USD,15,21.28,8.48,0.4,0.6
264,FCLAX,MSCI ACWI NR USD,78.2,1.08,6.67,8.04,USD,15,19.98,10.63,0.51,0.76
265,VEXMX,S&P 500 TR USD,78.67,1.18,-3.75,17.12,USD,15,20.48,7.28,0.35,0.5
266,PMBAX,Barclays Municipal TR USD,97.04,0.97,-0.6,2.85,USD,15,4.34,4.75,0.64,0.97
267,AHITX,Barclays US Agg Bond TR USD,2.82,0.46,3.43,10.58,USD,15,9.44,6.79,0.54,0.74
268,SSCVX,S&P 500 TR USD,76.94,1.32,-5.42,16.08,USD,15,20.57,10.58,0.5,0.73
269,OEQAX,S&P 500 TR USD,93.44,1.02,-2.63,17.83,USD,15,15.72,4.51,0.24,0.32
270,OPSIX,Barclays US Agg Bond TR USD,17.73,0.81,1.67,5.61,USD,15,6.71,6.53,0.68,0.97
271,NSMIX,Barclays Municipal TR USD,62.53,0.22,0.09,3.92,USD,15,1.25,2.85,0.69,1.17
272,VWINX,Morningstar Moderate Target Risk,60.39,0.5,3.42,11.67,USD,15,6.03,7.74,0.94,1.5
273,FEQIX,S&P 500 TR USD,91.24,0.9,-0.02,20.67,USD,15,16.19,5.32,0.28,0.39
274,CMBFX,Barclays Municipal TR USD,95.89,0.88,-0.33,3.11,USD,15,3.94,4.7,0.69,1.06
275,SMCWX,MSCI ACWI Ex USA NR USD,77.18,1.02,2.54,4.27,USD,15,20.9,6.31,0.31,0.43
276,FCYIX,MSCI ACWI NR USD,78.0,1.08,6.76,8.1,USD,15,20.08,10.71,0.51,0.76
277,HLGAX,Barclays US Agg Bond TR USD,88.41,1.12,-0.39,3.31,USD,15,4.16,5.66,0.88,1.49
278,VGTSX,MSCI ACWI Ex USA NR USD,98.68,1.01,-0.3,1.84,USD,15,18.43,3.84,0.19,0.27
279,FSAIX,MSCI ACWI NR USD,45.26,0.93,8.37,10.02,USD,15,22.75,11.31,0.5,0.75
280,EQPGX,S&P 500 TR USD,67.81,1.03,-1.01,19.51,USD,15,18.31,3.37,0.17,0.23
281,OOSAX,Barclays US Agg Bond TR USD,0.09,-0.05,3.37,-56.66,USD,15,6.15,5.04,0.51,0.68
282,RPSIX,Barclays US Agg Bond TR USD,26.8,0.75,1.82,6.1,USD,15,5.04,6.56,0.89,1.4
283,VBLTX,Barclays US Agg Bond TR USD,84.9,2.43,-2.47,2.55,USD,15,9.21,8.16,0.69,1.13
284,FTFIX,Barclays Municipal TR USD,94.03,1.03,-0.41,3.07,USD,15,4.64,5.11,0.68,0.98
285,OPMSX,S&P 500 TR USD,81.73,1.11,-2.21,18.52,USD,15,20.82,10.63,0.5,0.76
286,SMCEX,S&P 500 TR USD,64.81,1.17,-8.29,12.42,USD,15,18.03,10.68,0.55,0.81
287,VEUAX,MSCI ACWI Ex USA NR USD,86.7,1.02,2.63,4.6,USD,15,19.86,6.67,0.33,0.48
288,TEMFX,MSCI ACWI Ex USA NR USD,91.47,0.97,1.54,3.74,USD,15,18.34,5.6,0.28,0.4
289,STLDX,Morningstar Moderate Target Risk,97.34,1.33,-3.6,1.33,USD,15,12.76,3.73,0.2,0.27
290,FINEX,MSCI ACWI Ex USA NR USD,87.05,1.01,2.54,4.52,USD,15,19.56,6.53,0.32,0.45
291,FICNX,Barclays Municipal TR USD,97.35,0.97,-0.37,3.09,USD,15,4.3,4.96,0.69,1.05
292,OIEAX,MSCI ACWI Ex USA NR USD,96.57,1.02,-0.84,1.24,USD,15,18.82,3.24,0.16,0.22
293,JPIOX,MSCI ACWI Ex USA NR USD,95.77,0.99,-0.79,1.32,USD,15,18.23,3.27,0.16,0.22
294,RMUNX,Barclays Municipal TR USD,61.11,1.58,-1.84,2.13,USD,15,8.92,5.34,0.41,0.58
295,JPDVX,Morningstar Moderate Target Risk,97.51,1.14,-1.39,2.97,USD,15,10.89,5.34,0.35,0.5
296,NLGAX,Morningstar Moderate Target Risk,91.12,0.63,0.82,5.81,USD,15,6.21,5.62,0.59,0.87
297,FSEAX,MSCI ACWI Ex USA NR USD,74.42,1.07,4.26,5.64,USD,15,22.47,8.01,0.37,0.53
298,PRCOX,S&P 500 TR USD,99.18,1.03,-0.91,19.84,USD,15,15.57,5.17,0.28,0.39
299,VEIEX,MSCI ACWI Ex USA NR USD,86.0,1.21,4.37,5.31,USD,15,23.58,8.39,0.38,0.55
300,JPDEX,S&P 500 TR USD,94.93,1.1,-1.39,19.46,USD,15,15.75,4.59,0.24,0.34
301,FSICX,Barclays US Agg Bond TR USD,27.73,0.89,2.21,6.17,USD,15,5.86,7.46,0.92,1.4
302,STLEX,Morningstar Moderate Target Risk,96.81,1.54,-4.74,0.84,USD,15,14.88,3.27,0.16,0.22
303,VWLTX,Barclays Municipal TR USD,97.79,1.16,-0.51,3.02,USD,15,5.14,5.46,0.68,1.02
304,SEEGX,S&P 500 TR USD,71.23,1.1,-4.49,15.98,USD,15,17.65,2.72,0.13,0.18
305,MUTHX,S&P 500 TR USD,89.96,0.88,-0.58,19.89,USD,15,12.84,7.61,0.49,0.68
306,MDGCX,MSCI ACWI Ex USA NR USD,70.41,0.95,5.52,7.85,USD,15,20.45,9.4,0.45,0.7
307,PSTKX,S&P 500 TR USD,98.67,1.03,1.34,22.47,USD,15,16.66,5.2,0.27,0.37
308,FMTIX,Morningstar Moderate Target Risk,80.36,0.99,-0.19,4.02,USD,15,10.5,5.96,0.42,0.62
309,VTRIX,MSCI ACWI Ex USA NR USD,93.86,0.98,1.18,3.37,USD,15,18.36,5.28,0.27,0.38
310,FTOIX,Barclays Municipal TR USD,93.61,1.0,-0.44,3.02,USD,15,4.52,4.98,0.66,0.95
311,BMEAX,S&P 500 TR USD,76.49,1.09,-2.9,17.67,USD,15,25.08,6.9,0.31,0.48
312,PRMSX,MSCI ACWI Ex USA NR USD,83.96,1.27,4.85,5.32,USD,15,25.15,8.74,0.38,0.56
313,PRNYX,Barclays Municipal TR USD,97.04,1.06,-0.44,3.05,USD,15,4.71,5.19,0.68,1.01
314,FLPSX,S&P 500 TR USD,86.12,1.05,-2.14,18.42,USD,15,15.7,12.83,0.73,1.09
315,ONGIX,Morningstar Moderate Target Risk,96.46,1.17,-1.45,2.93,USD,15,11.29,5.4,0.35,0.49
316,OPPEX,Morningstar Moderate Target Risk,66.65,0.98,-1.76,2.2,USD,15,11.36,4.11,0.24,0.32
317,INEGX,S&P 500 TR USD,92.61,1.05,-4.52,15.84,USD,15,16.73,4.41,0.23,0.32
318,FKINX,Morningstar Moderate Target Risk,71.51,0.95,2.4,6.85,USD,15,10.67,8.48,0.64,0.91
319,VHIAX,S&P 500 TR USD,72.74,1.2,-2.54,18.36,USD,15,26.48,1.78,0.13,0.18
320,FDCAX,S&P 500 TR USD,73.68,0.95,2.81,24.17,USD,15,19.2,6.62,0.33,0.48
321,PRFSX,Barclays Municipal TR USD,80.32,0.45,-0.06,3.37,USD,15,2.18,3.48,0.68,1.09
322,OSTAX,Barclays Municipal TR USD,73.81,0.33,-0.47,2.05,USD,15,1.66,2.64,0.4,0.6
323,VTMSX,S&P 500 TR USD,71.78,1.16,-3.95,16.80,USD,15,19.24,10.32,0.51,0.76
324,FISAX,Barclays US Agg Bond TR USD,24.02,0.11,0.52,8.68,USD,15,0.88,2.9,1.19,2.35
325,FSCGX,MSCI ACWI NR USD,81.5,1.22,3.58,4.37,USD,15,22.11,7.28,0.34,0.49
326,MDFGX,S&P 500 TR USD,73.48,1.13,-4.59,16.01,USD,15,16.4,4.13,0.21,0.29
327,VWIGX,MSCI ACWI Ex USA NR USD,96.45,1.02,0.81,2.93,USD,15,18.73,4.95,0.25,0.35
328,FMDTX,Barclays Municipal TR USD,90.48,1.08,-0.84,2.66,USD,15,4.98,4.84,0.58,0.85
329,POMIX,S&P 500 TR USD,98.56,1.04,-0.84,19.95,USD,15,15.86,5.16,0.27,0.38
330,FLATX,MSCI ACWI Ex USA NR USD,74.0,1.3,5.63,5.38,USD,15,27.49,8.99,0.38,0.55
331,OAEIX,S&P 500 TR USD,88.62,1.08,-1.52,19.22,USD,15,15.99,8.68,0.48,0.72
332,FTCIX,Morningstar Moderate Target Risk,82.55,0.74,0.47,5.03,USD,15,7.74,5.7,0.5,0.76
333,AMUSX,Barclays US Agg Bond TR USD,90.48,0.9,-0.58,3.01,USD,15,3.33,4.67,0.81,1.4
334,TEMGX,MSCI ACWI Ex USA NR USD,84.25,1.0,3.46,5.49,USD,15,19.67,7.46,0.37,0.51
335,AUSAX,S&P 500 TR USD,64.29,1.2,-7.28,13.62,USD,15,19.34,8.53,0.42,0.62
336,PNYIX,Barclays Municipal TR USD,86.13,0.9,0.16,3.67,USD,15,4.29,5.29,0.77,1.19
337,FSTMX,S&P 500 TR USD,98.71,1.04,-0.84,19.94,USD,15,15.81,5.23,0.28,0.38
338,VEIPX,S&P 500 TR USD,89.15,0.9,0.61,21.47,USD,15,13.62,7.42,0.45,0.64
339,MABAX,S&P 500 TR USD,88.55,1.11,-2.41,18.34,USD,15,16.04,6.52,0.35,0.5
340,VPACX,MSCI ACWI Ex USA NR USD,75.11,0.83,-1.8,-0.18,USD,15,17.19,1.82,0.08,0.11
341,SCTEX,Barclays Municipal TR USD,95.38,0.88,-0.82,2.54,USD,15,3.97,4.21,0.56,0.85
342,OARDX,S&P 500 TR USD,94.94,1.04,-4.13,16.23,USD,15,14.12,6.31,0.37,0.53
343,FDIVX,MSCI ACWI Ex USA NR USD,95.14,0.96,1.76,4.08,USD,15,17.85,5.9,0.3,0.42
344,VTCIX,S&P 500 TR USD,99.08,1.03,-0.5,20.32,USD,15,16.5,4.93,0.26,0.35
345,FASGX,Morningstar Moderate Target Risk,92.65,1.33,-3.09,1.7,USD,15,13.11,4.23,0.23,0.32
346,PAIIX,Barclays US Agg Bond TR USD,58.71,0.82,1.17,5.16,USD,15,3.68,6.19,1.11,1.86
347,FCVSX,Morningstar Moderate Target Risk,71.55,1.59,0.28,3.95,USD,15,17.85,8.23,0.43,0.61
348,FEMKX,MSCI ACWI Ex USA NR USD,84.15,1.24,3.74,4.5,USD,15,24.5,7.56,0.34,0.49
349,FFIDX,S&P 500 TR USD,93.84,1.05,-2.46,18.13,USD,15,16.23,4.4,0.23,0.31
350,VWSTX,Barclays Municipal TR USD,54.48,0.14,-0.02,3.39,USD,15,0.84,2.43,0.56,0.93
351,COLNX,Barclays Municipal TR USD,95.62,1.32,-1.04,2.65,USD,15,5.93,5.46,0.6,0.88
352,INDZX,S&P 500 TR USD,94.16,0.99,-1.44,19.09,USD,15,16.65,7.28,0.39,0.56
353,LTNYX,Barclays Municipal TR USD,70.07,0.79,-0.43,2.91,USD,15,4.11,4.25,0.56,0.83
354,OPGVX,Barclays US Agg Bond TR USD,16.98,0.27,0.11,4.02,USD,15,2.35,3.07,0.47,0.62
355,PEXMX,S&P 500 TR USD,78.42,1.19,-3.66,17.26,USD,15,20.34,7.27,0.35,0.5
356,BMGAX,S&P 500 TR USD,63.29,1.25,-5.42,15.63,USD,15,22.51,3.5,0.18,0.26
357,FTRNX,S&P 500 TR USD,81.77,1.07,-0.84,19.90,USD,15,17.03,6.46,0.34,0.48
358,VFINX,S&P 500 TR USD,100.0,1.0,-0.15,20.68,USD,15,15.32,4.56,0.24,0.33
359,FAIGX,Morningstar Moderate Target Risk,91.96,1.08,-1.86,2.44,USD,15,10.62,4.59,0.29,0.4
360,PRDSX,S&P 500 TR USD,72.4,1.19,-4.1,16.77,USD,15,22.24,7.08,0.33,0.48
361,FPURX,Morningstar Moderate Target Risk,91.21,1.02,0.39,4.68,USD,15,10.12,6.74,0.5,0.73
362,FTFMX,Barclays Municipal TR USD,98.18,1.04,-0.21,3.28,USD,15,4.61,5.38,0.73,1.11
363,TMMDX,Barclays Municipal TR USD,92.11,0.92,-0.82,2.56,USD,15,4.19,4.33,0.56,0.84
364,FMISX,Barclays Municipal TR USD,94.08,1.06,-0.67,2.82,USD,15,4.8,4.95,0.62,0.92
365,NIEQX,MSCI ACWI Ex USA NR USD,96.04,1.01,-1.37,0.7,USD,15,18.69,2.68,0.13,0.18
366,FRVAX,Barclays Municipal TR USD,94.43,1.01,-0.64,2.82,USD,15,4.57,4.82,0.62,0.91
367,FAGOX,S&P 500 TR USD,69.37,1.23,-3.77,17.20,USD,15,19.01,3.13,0.16,0.21
368,VFITX,Barclays US Agg Bond TR USD,82.46,1.25,-0.73,3.06,USD,15,4.87,5.8,0.79,1.34
369,TFEQX,MSCI ACWI Ex USA NR USD,94.67,0.96,1.65,3.96,USD,15,17.93,5.78,0.3,0.42
370,VMGRX,S&P 500 TR USD,79.08,1.14,-4.17,16.54,USD,15,23.56,7.62,0.34,0.53
371,FSDPX,MSCI ACWI NR USD,70.43,1.13,8.11,8.78,USD,15,22.11,11.89,0.53,0.79
372,FRMOX,Barclays Municipal TR USD,95.01,1.05,-0.64,2.85,USD,15,4.73,4.96,0.63,0.92
373,VINEX,MSCI ACWI Ex USA NR USD,82.54,1.0,3.28,5.26,USD,15,19.99,7.25,0.36,0.5
374,FJPNX,MSCI ACWI Ex USA NR USD,52.4,0.8,-4.59,-4.44,USD,15,19.88,-1.57,-0.08,-0.11
375,NVABX,Barclays Municipal TR USD,94.18,0.84,-0.54,2.83,USD,15,3.8,4.36,0.62,0.96
376,STLAX,Morningstar Moderate Target Risk,88.8,0.63,0.31,4.95,USD,15,6.28,5.07,0.51,0.73
377,PRMDX,Barclays Municipal TR USD,58.1,0.24,-0.35,2.01,USD,15,1.39,2.44,0.34,0.52
378,FOCPX,S&P 500 TR USD,57.19,1.22,-1.81,18.92,USD,15,24.77,5.65,0.27,0.39
379,PFCIX,Morningstar Moderate Target Risk,72.36,1.23,-0.55,3.53,USD,15,13.66,6.3,0.37,0.53
380,BMCAX,S&P 500 TR USD,81.65,0.95,-7.59,11.57,USD,15,18.14,8.78,0.45,0.64
381,FLCIX,S&P 500 TR USD,90.4,1.14,-6.05,14.68,USD,15,15.29,3.97,0.2,0.28
382,AMECX,Morningstar Moderate Target Risk,84.8,0.98,1.62,6.01,USD,15,10.1,7.86,0.61,0.87
383,JMIEX,MSCI ACWI Ex USA NR USD,82.63,1.13,4.63,5.91,USD,15,22.45,8.64,0.4,0.58
384,MANLX,Barclays Municipal TR USD,89.76,1.0,0.3,3.8,USD,15,4.61,5.77,0.81,1.29
385,BEGRX,S&P 500 TR USD,84.41,0.87,0.11,20.76,USD,15,13.2,7.76,0.49,0.67
386,FRHIX,Barclays Municipal TR USD,70.91,1.1,-0.43,3.04,USD,15,5.68,5.29,0.59,0.88
387,AFTEX,Barclays Municipal TR USD,95.04,0.99,-0.35,3.12,USD,15,4.44,5.06,0.69,1.05
388,FKDNX,S&P 500 TR USD,61.94,1.16,-3.79,16.81,USD,15,17.37,6.05,0.31,0.44
389,FKUTX,MSCI ACWI NR USD,22.44,0.38,7.39,21.6,USD,15,13.18,10.16,0.66,0.94
390,WFSPX,S&P 500 TR USD,100.0,1.0,-0.14,20.70,USD,15,15.32,4.5,0.24,0.33
391,MQIFX,MSCI ACWI Ex USA NR USD,65.28,0.48,5.1,13.92,USD,15,10.71,8.61,0.65,0.95
392,PRNEX,MSCI ACWI NR USD,62.0,1.05,5.6,6.56,USD,15,22.0,8.87,0.41,0.59
393,FNJHX,Barclays Municipal TR USD,97.49,1.02,-0.4,3.08,USD,15,4.52,5.11,0.69,1.05
394,FNORX,MSCI ACWI Ex USA NR USD,86.98,1.25,3.12,4.06,USD,15,24.29,7.05,0.32,0.47
395,FCAMX,Barclays Municipal TR USD,67.95,1.22,-0.27,3.19,USD,15,6.51,5.88,0.61,0.9
396,PRITX,MSCI ACWI Ex USA NR USD,96.52,1.05,-1.07,1.0,USD,15,19.31,3.01,0.15,0.21
397,TRPBX,Morningstar Moderate Target Risk,96.35,1.12,0.13,4.38,USD,15,10.85,6.9,0.49,0.71
398,FSRFX,MSCI ACWI NR USD,53.26,0.88,9.19,12.3,USD,15,19.72,12.76,0.61,0.93
399,FGRIX,S&P 500 TR USD,95.86,1.0,0.74,21.73,USD,15,15.4,2.33,0.1,0.13
400,OTABX,Barclays US Agg Bond TR USD,71.79,0.5,-0.35,2.96,USD,15,2.16,3.45,0.71,1.23
401,JUSSX,S&P 500 TR USD,76.72,1.34,-5.7,15.94,USD,15,22.35,6.69,0.31,0.46
402,VSIEX,MSCI ACWI Ex USA NR USD,94.87,0.97,-0.58,1.55,USD,15,18.07,3.48,0.17,0.24
403,FRCOX,Barclays Municipal TR USD,92.79,1.11,-0.68,2.84,USD,15,5.04,5.11,0.62,0.9
404,FISEX,S&P 500 TR USD,93.62,0.92,-1.58,18.71,USD,15,14.01,6.1,0.35,0.5
405,FMILX,S&P 500 TR USD,84.8,1.04,-1.59,19.01,USD,15,23.81,7.31,0.33,0.51
406,JMUEX,S&P 500 TR USD,96.12,1.09,-0.99,19.88,USD,15,16.15,5.6,0.3,0.42
407,OPOCX,S&P 500 TR USD,49.35,1.12,-4.72,15.48,USD,15,24.47,6.07,0.28,0.43
408,PNIGX,Barclays US Agg Bond TR USD,83.9,0.78,0.03,3.73,USD,15,2.98,4.86,0.96,1.64
409,TCWAX,MSCI ACWI Ex USA NR USD,60.02,0.89,8.25,11.28,USD,15,20.8,12.0,0.56,0.83
410,BREAX,MSCI ACWI Ex USA NR USD,72.17,1.02,4.3,6.01,USD,15,21.71,8.09,0.38,0.58
411,WOBDX,Barclays US Agg Bond TR USD,91.93,0.92,0.5,4.26,USD,15,3.37,5.9,1.14,1.97
412,MBLOX,Morningstar Moderate Target Risk,87.36,1.05,0.9,5.14,USD,15,10.69,7.37,0.54,0.8
413,HLOMX,Barclays Municipal TR USD,92.98,0.81,-0.4,2.98,USD,15,3.68,4.39,0.65,1.02
414,FDLSX,MSCI ACWI NR USD,68.17,0.93,4.38,6.42,USD,15,18.5,7.96,0.4,0.59
415,VOHIX,Barclays Municipal TR USD,97.64,1.08,-0.23,3.27,USD,15,4.8,5.5,0.73,1.12
416,PDMIX,Barclays US Agg Bond TR USD,74.18,0.66,1.68,6.33,USD,15,2.71,6.16,1.51,2.78
417,FMCBX,S&P 500 TR USD,80.76,1.05,-3.38,17.03,USD,15,20.65,7.63,0.37,0.54
418,FAHDX,Barclays US Agg Bond TR USD,1.33,0.46,4.47,11.82,USD,15,13.76,7.35,0.44,0.63
419,FSHOX,MSCI ACWI NR USD,53.7,0.98,8.15,9.68,USD,15,21.96,11.47,0.52,0.78
420,FMAGX,S&P 500 TR USD,90.86,1.1,-0.93,19.94,USD,15,17.88,2.94,0.14,0.2
421,VINIX,S&P 500 TR USD,100.0,1.0,-0.03,20.83,USD,15,15.32,4.68,0.25,0.34
422,FDVAX,MSCI ACWI Ex USA NR USD,93.68,0.95,1.12,3.41,USD,15,17.76,5.21,0.27,0.38
423,VCITX,Barclays Municipal TR USD,95.4,1.19,-0.64,2.92,USD,15,5.34,5.42,0.65,0.99
424,STSEX,S&P 500 TR USD,91.87,0.97,-3.13,17.01,USD,15,13.58,4.4,0.24,0.33
425,FSHBX,Barclays US Agg Bond TR USD,39.59,0.31,0.17,4.25,USD,15,1.73,3.27,0.75,1.15
426,HLQVX,S&P 500 TR USD,90.14,1.17,-2.68,18.27,USD,15,16.31,5.13,0.27,0.38
427,VGHCX,MSCI ACWI NR USD,47.83,0.52,9.24,20.92,USD,15,12.33,12.83,0.89,1.42
428,ACFFX,MSCI ACWI Ex USA NR USD,73.93,0.94,2.2,4.2,USD,15,19.72,5.9,0.29,0.41
429,FSMIX,Barclays US Agg Bond TR USD,48.93,0.61,1.19,5.68,USD,15,3.02,5.43,1.11,1.79
430,NBIAX,Morningstar Moderate Target Risk,94.17,1.09,-0.07,4.19,USD,15,10.69,6.55,0.46,0.67
431,GAEGX,S&P 500 TR USD,84.09,1.1,-2.33,18.36,USD,15,16.52,3.78,0.19,0.26
432,ICPHX,BofAML USD LIBOR 3 Mon CM,0.38,1.76,0.93,0.84,USD,15,8.01,3.45,0.22,0.32
433,TEMWX,MSCI ACWI Ex USA NR USD,91.66,0.87,1.99,4.71,USD,15,16.35,6.04,0.32,0.46
434,FCPAX,MSCI ACWI Ex USA NR USD,89.34,1.15,-0.01,1.71,USD,15,22.02,3.94,0.2,0.28
435,FIEUX,MSCI ACWI Ex USA NR USD,89.14,1.1,1.02,2.78,USD,15,21.09,5.02,0.25,0.35
436,URTLX,MSCI ACWI NR USD,38.82,0.86,10.32,12.88,USD,15,22.76,13.09,0.58,0.81
437,PACIX,Morningstar Moderate Target Risk,77.73,1.09,0.22,4.34,USD,15,11.73,6.7,0.45,0.63
438,FHIGX,Barclays Municipal TR USD,98.5,1.05,-0.04,3.45,USD,15,4.63,5.58,0.77,1.18
439,FIDSX,MSCI ACWI NR USD,63.78,0.99,0.04,1.26,USD,15,20.4,3.22,0.16,0.23
440,MDLTX,MSCI ACWI Ex USA NR USD,76.59,1.38,8.41,7.27,USD,15,28.64,12.02,0.48,0.71
441,FSAVX,MSCI ACWI NR USD,60.36,1.4,5.85,4.64,USD,15,29.54,8.46,0.35,0.57
442,PRHYX,Barclays US Agg Bond TR USD,2.8,0.41,4.13,13.33,USD,15,8.5,7.44,0.65,0.93
443,FPXTX,Barclays Municipal TR USD,96.18,0.9,0.06,3.57,USD,15,4.0,5.16,0.79,1.18
444,QRAAX,Morningstar Long-Only Commodity TR,85.14,1.22,-6.76,-1.04,USD,15,23.58,0.7,0.07,0.09
445,CSMIX,S&P 500 TR USD,70.98,1.16,-8.3,12.41,USD,15,18.19,9.96,0.51,0.75
446,FDEQX,S&P 500 TR USD,96.65,1.09,-1.33,19.51,USD,15,15.34,4.59,0.24,0.33
447,PSOAX,S&P 500 TR USD,74.16,1.26,-6.56,14.71,USD,15,18.92,11.24,0.56,0.82
448,PAEMX,Barclays US Agg Bond TR USD,24.22,1.44,4.04,6.42,USD,15,10.26,11.22,0.9,1.33
449,OPGSX,MSCI ACWI NR USD,19.51,0.93,8.06,5.5,USD,15,34.78,7.11,0.32,0.47
450,EFIPX,Barclays US Agg Bond TR USD,66.18,0.84,0.0,3.67,USD,15,3.58,5.04,0.84,1.32
451,FRORX,Barclays Municipal TR USD,96.47,1.03,-0.54,2.94,USD,15,4.6,5.0,0.66,0.97
452,FNYTX,Barclays Municipal TR USD,93.8,0.94,-0.33,3.13,USD,15,4.27,4.92,0.69,1.01
453,FKNIX,Barclays Municipal TR USD,94.47,0.97,-0.64,2.81,USD,15,4.37,4.69,0.62,0.97
454,FFFDX,Morningstar Moderate Target Risk,94.11,1.22,-2.51,2.03,USD,15,11.89,4.44,0.26,0.36
455,PRISX,MSCI ACWI NR USD,67.15,0.95,3.67,5.47,USD,15,18.98,7.15,0.36,0.52
456,FSAGX,MSCI ACWI NR USD,10.55,0.67,6.96,5.11,USD,15,34.15,5.42,0.27,0.41
457,TRMCX,S&P 500 TR USD,89.26,1.06,-1.92,18.74,USD,15,16.01,11.82,0.66,1.0
458,MANJX,Barclays Municipal TR USD,90.09,1.14,-0.45,3.06,USD,15,5.26,5.46,0.66,1.01
459,PRNHX,S&P 500 TR USD,59.62,1.11,-0.93,19.65,USD,15,22.2,10.03,0.46,0.68
460,CWGIX,MSCI ACWI Ex USA NR USD,93.95,0.82,4.47,8.15,USD,15,15.36,8.67,0.49,0.71
461,FSRPX,MSCI ACWI NR USD,55.56,0.87,5.6,8.0,USD,15,19.12,8.94,0.44,0.67
462,PMDRX,Barclays US Agg Bond TR USD,62.71,0.84,1.04,4.96,USD,15,3.67,6.12,1.1,1.83
463,NMIAX,S&P 500 TR USD,97.65,1.07,-0.22,20.69,USD,15,15.62,4.86,0.26,0.35
464,FBNDX,Barclays US Agg Bond TR USD,75.54,0.94,0.05,3.73,USD,15,3.77,5.49,0.91,1.4
465,FXCTX,Barclays Municipal TR USD,93.77,1.06,-0.85,2.64,USD,15,4.78,4.75,0.58,0.85
466,JPMNX,Barclays US Agg Bond TR USD,0.29,0.05,0.22,6.94,USD,15,3.4,2.33,0.12,0.17
